CodeCIS;Denomination_medicament;Forme_pharmaceutique;Voie_administration;Type_procédure_AMM;Date_AMM ;Titulaire(s)
60727171;AQUILEGIA VULGARIS BOIRON, degré de dilution compris entre 2CH et 30CH ou entre 4DH et 60DH; comprimé et solution(s) et granules et poudre et pommade;"cutanée;orale;sublinguale";Enreg homéo (Proc. Nat.);19/09/2013; BOIRON
61643623;ARALIA RACEMOSA BOIRON, degré de dilution compris entre 2CH et 30CH ou entre 4DH et 60DH; comprimé et solution(s) et granules et poudre et pommade;"cutanée;orale;sublinguale";Enreg homéo (Proc. Nat.);06/04/2011; BOIRON
60821891;ARALIA RACEMOSA LEHNING, degré de dilution compris entre 2CH et 30CH ou entre 4DH et 60DH; comprimé et solution(s) et granules et poudre et pommade;"cutanée;orale;sublinguale";Enreg homéo (Proc. Nat.);26/10/2010; LEHNING
65172528;ARANEA DIADEMA BOIRON, degré de dilution compris entre 4CH et 30CH ou entre 8DH et 60DH; comprimé et solution(s) et granules et poudre et pommade;"cutanée;orale;sublinguale";Enreg homéo (Proc. Nat.);17/09/2019; BOIRON
69686815;ARANEA DIADEMA LEHNING, degré de dilution compris entre 4CH et 30CH ou entre 8DH et 60DH; comprimé et solution(s) et granules et poudre et pommade;"cutanée;orale;sublinguale";Enreg homéo (Proc. Nat.);05/04/2019; LEHNING
67526000;ARBUTUS UNEDO BOIRON, degré de dilution compris entre 2CH et 30CH ou entre 4DH et 60DH; comprimé et solution(s) et granules et poudre et pommade;"cutanée;orale;sublinguale";Enreg homéo (Proc. Nat.);25/02/2019; BOIRON
66225389;ARGEMONE MEXICANA BOIRON, degré de dilution compris entre 2CH et 30CH ou entre 4DH et 60DH; comprimé et solution(s) et granules et poudre et pommade;"cutanée;orale;sublinguale";Enreg homéo (Proc. Nat.);25/02/2019; BOIRON
63606303;ARGENT NATIF BOIRON, degré de dilution compris entre 4CH et 30CH ou entre 7DH et 60DH; comprimé et solution(s) et granules et poudre et pommade;"cutanée;orale;sublinguale";Enreg homéo (Proc. Nat.);30/03/2020; BOIRON
64609658;ARGENTUM METALLICUM BOIRON, degré de dilution compris entre 2CH et 30CH ou entre 4DH et 60DH; comprimé et solution(s) et granules et poudre et pommade;"cutanée;orale;sublinguale";Enreg homéo (Proc. Nat.);05/01/2009; BOIRON
60429075;ARGENTUM METALLICUM LEHNING, degré de dilution compris entre 2CH et 30CH ou entre 4DH et 60DH; comprimé et solution(s) et granules et poudre et pommade;"cutanée;orale;sublinguale";Enreg homéo (Proc. Nat.);05/01/2009; LEHNING
66117417;ARGENTUM NITRICUM BOIRON, degré de dilution compris entre 2CH et 30CH ou entre 4DH et 60DH; comprimé et solution(s) et granules et poudre et pommade;"cutanée;orale;sublinguale";Enreg homéo (Proc. Nat.);31/08/2009; BOIRON
64946732;ARGENTUM NITRICUM LEHNING, degré de dilution compris entre 2CH et 30CH ou entre 4DH et 60DH; comprimé et solution(s) et granules et poudre et pommade;"cutanée;orale;sublinguale";Enreg homéo (Proc. Nat.);31/08/2009; LEHNING
65716620;ARISTOLOCHIA CLEMATITIS BOIRON, degré de dilution compris entre 13CH et 30CH ou entre 26DH et 60DH; comprimé et solution(s) et granules et poudre et pommade;"cutanée;orale;sublinguale";Enreg homéo (Proc. Nat.);19/07/2010; BOIRON
67538173;ARISTOLOCHIA CLEMATITIS LEHNING, degré de dilution compris entre 13CH et 30CH ou entre 26DH et 60DH; comprimé et solution(s) et granules et poudre et pommade;"cutanée;orale;sublinguale";Enreg homéo (Proc. Nat.);19/07/2010; LEHNING
67123693;ARNICA MONTANA BOIRON, degré de dilution compris entre 2CH et 30CH ou entre 4DH et 60DH; comprimé et solution(s) et granules et poudre et pommade;"cutanée;orale;sublinguale";Enreg homéo (Proc. Nat.);01/08/2011; BOIRON
60846994;ARNICA MONTANA LEHNING, degré de dilution compris entre 2CH et 30CH ou entre 4DH et 60DH; comprimé et solution(s) et granules et poudre et pommade;"cutanée;orale;sublinguale";Enreg homéo (Proc. Nat.);01/08/2011; LEHNING
66299902;ARSENICUM ALBUM BOIRON, degré de dilution compris entre 4CH et 30CH ou entre 7DH et 60DH; comprimé et solution(s) et granules et poudre et pommade;"cutanée;orale;sublinguale";Enreg homéo (Proc. Nat.);31/08/2009; BOIRON
68887975;ARSENICUM ALBUM LEHNING, degré de dilution compris entre 4CH et 30CH ou entre 7DH et 60DH; comprimé et solution(s) et granules et poudre et pommade;"cutanée;orale;sublinguale";Enreg homéo (Proc. Nat.);31/08/2009; LEHNING
68137151;ARSENICUM IODATUM BOIRON, degré de dilution compris entre 4CH et 30CH ou entre 7DH et 60DH; comprimé et solution(s) et granules et poudre et pommade;"cutanée;orale;sublinguale";Enreg homéo (Proc. Nat.);05/01/2009; BOIRON
64836392;ARSENICUM IODATUM LEHNING, degré de dilution compris entre 4CH et 30CH ou entre 7DH et 60DH; comprimé et solution(s) et granules et poudre et pommade;"cutanée;orale;sublinguale";Enreg homéo (Proc. Nat.);05/01/2009; LEHNING
61981742;ARSENICUM METALLICUM BOIRON, degré de dilution compris entre 4CH et 30CH ou entre 7DH et 60DH; comprimé et solution(s) et granules et poudre et pommade;"cutanée;orale;sublinguale";Enreg homéo (Proc. Nat.);17/01/2012; BOIRON
67848617;ARTEMISIA VULGARIS BOIRON, degré de dilution compris entre 2CH et 30CH ou entre 4DH et 60DH; comprimé et solution(s) et granules et poudre et pommade;"cutanée;orale;sublinguale";Enreg homéo (Proc. Nat.);19/07/2010; BOIRON
68142433;ARTEMISIA VULGARIS LEHNING, degré de dilution compris entre 2CH et 30CH ou entre 4DH et 60DH; comprimé et solution(s) et granules et poudre et pommade;"cutanée;orale;sublinguale";Enreg homéo (Proc. Nat.);19/07/2010; LEHNING
60063973;ARTERE BOIRON, degré de dilution compris entre 4CH et 30CH ou entre 8DH et 60DH; comprimé et solution(s) et granules et poudre et pommade;"cutanée;orale;sublinguale";Enreg homéo (Proc. Nat.);07/08/2020; BOIRON
62929218;ARTERE CORONAIRE BOIRON, degré de dilution compris entre 4CH et 30CH ou entre 8DH et 60DH; comprimé et solution(s) et granules et poudre et pommade;"cutanée;orale;sublinguale";Enreg homéo (Proc. Nat.);07/08/2020; BOIRON
62215522;ARUM DRACUNCULUS BOIRON, degré de dilution compris entre 4CH et 30CH ou entre 7DH et 60DH; comprimé et solution(s) et granules et poudre et pommade;"cutanée;orale;sublinguale";Enreg homéo (Proc. Nat.);21/09/2012; BOIRON
65497614;ARUM MACULATUM BOIRON, degré de dilution compris entre 2CH et 30CH ou entre 4DH et 60DH; comprimé et solution(s) et granules et poudre et pommade;"cutanée;orale;sublinguale";Enreg homéo (Proc. Nat.);18/03/2019; BOIRON
65150485;ARUM TRIPHYLLUM BOIRON, degré de dilution compris entre 2CH et 30CH ou entre 4DH et 60DH; comprimé et solution(s) et granules et poudre et pommade;"cutanée;orale;sublinguale";Enreg homéo (Proc. Nat.);08/04/2011; BOIRON
67454056;ARUM TRIPHYLLUM LEHNING, degré de dilution compris entre 2CH et 30CH ou entre 4DH et 60DH; comprimé et solution(s) et granules et poudre et pommade;"cutanée;orale;sublinguale";Enreg homéo (Proc. Nat.);17/08/2011; LEHNING
63873936;ARUNDO DONAX BOIRON, degré de dilution compris entre 2CH et 30CH ou entre 4DH et 60DH; comprimé et solution(s) et granules et poudre et pommade;"cutanée;orale;sublinguale";Enreg homéo (Proc. Nat.);05/01/2009; BOIRON
60318954;ARUNDO DONAX LEHNING, degré de dilution compris entre 2CH et 30CH ou entre 4DH et 60DH; comprimé et solution(s) et granules et poudre et pommade;"cutanée;orale;sublinguale";Enreg homéo (Proc. Nat.);05/01/2009; LEHNING
68056906;ASA FOETIDA BOIRON, degré de dilution compris entre 2CH et 30CH ou entre 4DH et 60DH; comprimé et solution(s) et granules et poudre et pommade;"cutanée;orale;sublinguale";Enreg homéo (Proc. Nat.);20/12/2018; BOIRON
62575926;ASA FOETIDA LEHNING, degré de dilution compris entre 2CH et 30CH ou entre 4DH et 60DH; comprimé et solution(s) et granules et poudre et pommade;"cutanée;orale;sublinguale";Enreg homéo (Proc. Nat.);03/04/2019; LEHNING
62481715;ASARUM EUROPAEUM BOIRON, degré de dilution compris entre 13CH et 30CH ou entre 26DH et 60DH; comprimé et solution(s) et granules et poudre et pommade;"cutanée;orale;sublinguale";Enreg homéo (Proc. Nat.);13/08/2013; BOIRON
60077460;ASCLEPIAS TUBEROSA BOIRON, degré de dilution compris entre 3CH et 30CH ou entre 5DH et 60DH; comprimé et solution(s) et granules et poudre et pommade;"cutanée;orale;sublinguale";Enreg homéo (Proc. Nat.);13/08/2013; BOIRON
63864773;ASCLEPIAS VINCETOXICUM BOIRON, degré de dilution compris entre 3CH et 30CH ou entre 5DH et 60DH; comprimé et solution(s) et granules et poudre et pommade;"cutanée;orale;sublinguale";Enreg homéo (Proc. Nat.);10/02/2014; BOIRON
64086827;ASIMINA TRILOBA BOIRON, degré de dilution compris entre 4CH et 30CH ou entre 7DH et 60DH; comprimé et solution(s) et granules et poudre et pommade;"cutanée;orale;sublinguale";Enreg homéo (Proc. Nat.);23/02/2016; BOIRON
69655937;ASPARAGUS OFFICINALIS BOIRON, degré de dilution compris entre 2CH et 30CH ou entre 4DH et 60DH; comprimé et solution(s) et granules et poudre et pommade;"cutanée;orale;sublinguale";Enreg homéo (Proc. Nat.);13/08/2013; BOIRON
64188180;ASPERGILLUS BRONCHIALIS BOIRON, degré de dilution compris entre 4CH et 30CH ou entre 8DH et 60DH; comprimé et solution(s) et granules et poudre et pommade;"cutanée;orale;sublinguale";Enreg homéo (Proc. Nat.);13/05/2020; BOIRON
67672247;ASPERGILLUS NIGER BOIRON, degré de dilution compris entre 4CH et 30CH ou entre 8DH et 60DH; comprimé et solution(s) et granules et poudre et pommade;"cutanée;orale;sublinguale";Enreg homéo (Proc. Nat.);13/05/2020; BOIRON
63953357;ASPERULA ODORATA BOIRON, degré de dilution compris entre 2CH et 30CH ou entre 4DH et 60DH; comprimé et solution(s) et granules et poudre et pommade;"cutanée;orale;sublinguale";Enreg homéo (Proc. Nat.);12/04/2012; BOIRON
65057344;ASPIDIUM FILIX MAS BOIRON, degré de dilution compris entre 4CH et 30CH ou entre 7DH et 60DH; comprimé et solution(s) et granules et poudre et pommade;"cutanée;orale;sublinguale";Enreg homéo (Proc. Nat.);11/01/2019; BOIRON
64161190;ASTERIAS RUBENS BOIRON, degré de dilution compris entre 4CH et 30CH ou entre 8DH et 60DH; comprimé et solution(s) et granules et poudre et pommade;"cutanée;orale;sublinguale";Enreg homéo (Proc. Nat.);17/09/2019; BOIRON
64965070;ATROPINUM BOIRON, degré de dilution compris entre 4CH et 30CH ou entre 7DH et 60DH; comprimé et solution(s) et granules et poudre et pommade;"cutanée;orale;sublinguale";Enreg homéo (Proc. Nat.);12/07/2012; BOIRON
65427683;AUREOMYCINE BOIRON, degré de dilution compris entre 4CH et 30CH ou entre 8DH et 60DH; comprimé et solution(s) et granules et poudre et pommade;"cutanée;orale;sublinguale";Enreg homéo (Proc. Nat.);13/08/2013; BOIRON
61338956;AURUM IODATUM BOIRON, degré de dilution compris entre 4CH et 30CH ou entre 7DH et 60DH; comprimé et solution(s) et granules et poudre et pommade;"cutanée;orale;sublinguale";Enreg homéo (Proc. Nat.);12/07/2012; BOIRON
67491414;AURUM METALLICUM BOIRON, degré de dilution compris entre 3CH et 30CH ou entre 5DH et 60DH; comprimé et solution(s) et granules et poudre et pommade;"cutanée;orale;sublinguale";Enreg homéo (Proc. Nat.);08/04/2011; BOIRON
68333157;AURUM METALLICUM LEHNING, degré de dilution compris entre 2CH et 30CH ou entre 4DH et 60DH; comprimé et solution(s) et granules et poudre et pommade;"cutanée;orale;sublinguale";Enreg homéo (Proc. Nat.);08/04/2011; LEHNING
68357215;AURUM MURIATICUM BOIRON, degré de dilution compris entre 4CH et 30CH ou entre 7DH et 60DH; comprimé et solution(s) et granules et poudre et pommade;"cutanée;orale;sublinguale";Enreg homéo (Proc. Nat.);17/01/2012; BOIRON
69823331;AURUM MURIATICUM LEHNING, degré de dilution compris entre 4CH et 30CH ou entre 7DH et 60DH; comprimé et solution(s) et granules et poudre et pommade;"cutanée;orale;sublinguale";Enreg homéo (Proc. Nat.);17/01/2012; LEHNING
64894666;AURUM MURIATICUM NATRONATUM BOIRON, degré de dilution compris entre 4CH et 30CH ou entre 8DH et 60DH; comprimé et solution(s) et granules et poudre et pommade;"cutanée;orale;sublinguale";Enreg homéo (Proc. Nat.);17/06/2009; BOIRON
60964081;AURUM MURIATICUM NATRONATUM LEHNING, degré de dilution compris entre 4CH et 30CH ou entre 8DH et 60DH; comprimé et solution(s) et granules et poudre et pommade;"cutanée;orale;sublinguale";Enreg homéo (Proc. Nat.);17/06/2009; LEHNING
63509053;AVENA SATIVA BOIRON, degré de dilution compris entre 2CH et 30CH ou entre 4DH et 60DH; comprimé et solution(s) et granules et poudre et pommade;"cutanée;orale;sublinguale";Enreg homéo (Proc. Nat.);06/05/2013; BOIRON
67587455;AVENA SATIVA LEHNING, degré de dilution compris entre 2CH et 30CH ou entre 4DH et 60DH; comprimé et solution(s) et granules et poudre et pommade;"cutanée;orale;sublinguale";Enreg homéo (Proc. Nat.);06/05/2013; LEHNING
62245608;AVIAIRE BOIRON, degré de dilution compris entre 4CH et 30CH ou entre 8DH et 60DH; comprimé et solution(s) et granules et poudre et pommade;"cutanée;orale;sublinguale";Enreg homéo (Proc. Nat.);27/05/2020; BOIRON
64304286;AVIAIRE LEHNING, degré de dilution compris entre 4CH et 30CH ou entre 7DH et 60DH; comprimé et solution(s) et granules et poudre et pommade;"cutanée;orale;sublinguale";Enreg homéo (Proc. Nat.);28/05/2019; LEHNING
69233462;AXE CORTICO-HYPOTHALAMIQUE BOIRON, degré de dilution compris entre 4CH et 30CH ou entre 8DH et 60DH; comprimé et solution(s) et granules et poudre et pommade;"cutanée;orale;sublinguale";Enreg homéo (Proc. Nat.);08/02/2021; BOIRON
64573023;AZURITE BOIRON, degré de dilution compris entre 3CH et 30CH ou entre 5DH et 60DH; comprimé et solution(s) et granules et poudre et pommade;"cutanée;orale;sublinguale";Enreg homéo (Proc. Nat.);12/07/2012; BOIRON
66152852;BADIAGA BOIRON, degré de dilution compris entre 4CH et 30CH ou entre 8DH et 60DH; comprimé et solution(s) et granules et poudre et pommade;"cutanée;orale;sublinguale";Enreg homéo (Proc. Nat.);17/09/2019; BOIRON
67284839;BADIAGA LEHNING, degré de dilution compris entre 2CH et 30CH ou entre 4DH et 60DH; comprimé et solution(s) et granules et poudre et pommade;"cutanée;orale;sublinguale";Enreg homéo (Proc. Nat.);08/04/2019; LEHNING
65535506;BALSAMUM PERUVIANUM BOIRON, degré de dilution compris entre 4CH et 30CH ou entre 7DH et 60DH; comprimé et solution(s) et granules et poudre et pommade;"cutanée;orale;sublinguale";Enreg homéo (Proc. Nat.);19/09/2013; BOIRON
67562690;BAMBUSA BOIRON, degré de dilution compris entre 2CH et 30CH ou entre 4DH et 60DH; comprimé et solution(s) et granules et poudre et pommade;"cutanée;orale;sublinguale";Enreg homéo (Proc. Nat.);17/04/2014; BOIRON
62759285;BAPTISIA TINCTORIA BOIRON, degré de dilution compris entre 2CH et 30CH ou entre 4DH et 60DH; comprimé et solution(s) et granules et poudre et pommade;"cutanée;orale;sublinguale";Enreg homéo (Proc. Nat.);05/11/2010; BOIRON
63116267;BAPTISIA TINCTORIA LEHNING, degré de dilution compris entre 2CH et 30CH ou entre 4DH et 60DH; comprimé et solution(s) et granules et poudre et pommade;"cutanée;orale;sublinguale";Enreg homéo (Proc. Nat.);26/10/2010; LEHNING
65271120;BARYTA CARBONICA BOIRON, degré de dilution compris entre 3CH et 30CH ou entre 5DH et 60DH; comprimé et solution(s) et granules et poudre et pommade;"cutanée;orale;sublinguale";Enreg homéo (Proc. Nat.);15/06/2009; BOIRON
66058417;BARYTA CARBONICA LEHNING, degré de dilution compris entre 3CH et 30CH ou entre 5DH et 60DH; comprimé et solution(s) et granules et poudre et pommade;"cutanée;orale;sublinguale";Enreg homéo (Proc. Nat.);15/06/2009; LEHNING
69153176;BARYTA IODATA BOIRON, degré de dilution compris entre 4CH à 30CH et 8DH à 60DH; comprimé et solution(s) et granules et poudre et pommade;"cutanée;orale;sublinguale";Enreg homéo (Proc. Nat.);10/10/2016; BOIRON
60802115;BARYTA MURIATICA BOIRON, degré de dilution compris entre 4CH et 30CH ou entre 8DH et 60DH; comprimé et solution(s) et granules et poudre et pommade;"cutanée;orale;sublinguale";Enreg homéo (Proc. Nat.);12/04/2012; BOIRON
65017588;BARYTA MURIATICA LEHNING, degré de dilution compris entre 4CH et 30CH ou entre 8DH et 60DH; comprimé et solution(s) et granules et poudre et pommade;"cutanée;orale;sublinguale";Enreg homéo (Proc. Nat.);12/04/2012; LEHNING
66276444;BARYTINE BOIRON, degré de dilution compris entre 2CH et 30CH ou entre 4DH et 60DH; comprimé et solution(s) et granules et poudre et pommade;"cutanée;orale;sublinguale";Enreg homéo (Proc. Nat.);25/10/2019; BOIRON
63999461;BELLADONNA BOIRON, degré de dilution compris entre 2CH et 30CH ou entre 4DH et 60DH; comprimé et solution(s) et granules et poudre et pommade;"cutanée;orale;sublinguale";Enreg homéo (Proc. Nat.);05/11/2010; BOIRON
60881155;BELLADONNA LEHNING, degré de dilution compris entre 2CH et 30CH ou entre 4DH et 60DH; comprimé et solution(s) et granules et poudre et pommade;"cutanée;orale;sublinguale";Enreg homéo (Proc. Nat.);26/10/2010; LEHNING
65913297;BELLIS PERENNIS BOIRON, degré de dilution compris entre 2CH et 30CH ou entre 4DH et 60DH; comprimé et solution(s) et granules et poudre et pommade;"cutanée;orale;sublinguale";Enreg homéo (Proc. Nat.);01/08/2011; BOIRON
68962029;BELLIS PERENNIS LEHNING, degré de dilution compris entre 2CH et 30CH ou entre 4DH et 60DH; comprimé et solution(s) et granules et poudre et pommade;"cutanée;orale;sublinguale";Enreg homéo (Proc. Nat.);01/08/2011; LEHNING
68262411;BENZOE BOIRON, degré de dilution compris entre 2CH et 30CH ou entre 4DH et 60DH; comprimé et solution(s) et granules et poudre et pommade;"cutanée;orale;sublinguale";Enreg homéo (Proc. Nat.);08/08/2018; BOIRON
67434502;BENZOICUM ACIDUM BOIRON, degré de dilution compris entre 2CH et 30CH ou entre 4DH et 60DH; comprimé et solution(s) et granules et poudre et pommade;"cutanée;orale;sublinguale";Enreg homéo (Proc. Nat.);02/02/2010; BOIRON
69376909;BENZOICUM ACIDUM LEHNING, degré de dilution compris entre 2CH et 30CH ou entre 4DH et 60DH; comprimé et solution(s) et granules et poudre et pommade;"cutanée;orale;sublinguale";Enreg homéo (Proc. Nat.);31/08/2009; LEHNING
68888721;BERBERIS AQUIFOLIUM BOIRON, degré de dilution compris entre 2CH et 30CH ou entre 4DH et 60DH; comprimé et solution(s) et granules et poudre et pommade;"cutanée;orale;sublinguale";Enreg homéo (Proc. Nat.);08/04/2011; BOIRON
62700760;BERBERIS AQUIFOLIUM LEHNING, degré de dilution compris entre 2CH et 30CH ou entre 4DH et 60DH; comprimé et solution(s) et granules et poudre et pommade;"cutanée;orale;sublinguale";Enreg homéo (Proc. Nat.);17/08/2011; LEHNING
